geometryKey,sizeLabel,stabilityIndex,agilityIndex,comfortIndex,aggressionIndex,handlingIndex,stabilityZIndex,agilityZIndex,comfortZIndex,aggressionZIndex,handlingZIndex
defy-advanced-sl,ML,42.581630981443915,56.230442173559744,50.330720233195144,28.87068495311836,64.88988354784796,0.13191262964769374,0.5771074416010404,-0.10872971130120651,0.09493327456438172,0.6316135573884043
defy-advanced-sl,L,42.41402344139867,61.61114117815472,66.03995235795624,37.21452290164431,55.38135710743506,0.1261251846505047,0.7636167400323203,0.5896274784939923,0.42747125495112304,0.3918638642653299
defy-advanced-sl,XL,49.39809230519806,53.93251022489031,64.85190298116798,37.827831861680984,52.10414502562533,0.3672832757179393,0.4974550255816418,0.5368124957168243,0.4519142659709762,0.30923165034270667
defy-advanced-pro,XS,51.832787501227386,50.14440342936548,56.98854552360167,31.806733208842807,62.18166288924324,0.45135267097388354,0.36614919706145244,0.18724530027348638,0.21194747873515046,0.5633279953847656
defy-advanced-pro,S,41.26991661485161,62.6038809904186,56.395276460278346,38.23959429021363,65.0432801457664,0.0866194719137016,0.7980277349145879,0.16087140035498795,0.4683247772043081,0.6354813267538826
defy-advanced-pro,M,32.82245258111659,71.4550155091732,57.61426353818864,42.47098790755137,63.71686363016058,-0.2050692757868915,1.1048315327118718,0.21506172508666493,0.6369640888030457,0.6020368225436105
defy-advanced-pro,ML,42.581630981443915,56.230442173559744,50.330720233195144,28.87068495311836,64.88988354784796,0.13191262964769374,0.5771074416010404,-0.10872971130120651,0.09493327456438172,0.6316135573884043
defy-advanced-pro,L,42.41402344139867,61.61114117815472,66.03995235795624,37.21452290164431,55.38135710743506,0.1261251846505047,0.7636167400323203,0.5896274784939923,0.42747125495112304,0.3918638642653299
defy-advanced-pro,XL,49.39809230519806,53.93251022489031,64.85190298116798,37.827831861680984,52.10414502562533,0.3672832757179393,0.4974550255816418,0.5368124957168243,0.4519142659709762,0.30923165034270667
defy-advanced-0,S,27.816315705990107,80.7813987682088,63.89381393081411,51.04504216482524,59.42767669872326,-0.37792988698238716,1.4281087123233898,0.4942204472026232,0.9786771834280312,0.4938884930412585
defy-advanced-0,M,26.73292137511777,81.02327379799067,63.54556290735943,49.75218678412357,58.81237047128928,-0.4153392129500469,1.4364927423674674,0.4787388753376448,0.9271513124939468,0.47837405133165456
defy-advanced-0,ML,39.65473989232204,60.403171804278934,51.51505056518144,32.89665616248205,65.44724973527103,0.03084783753581713,0.7217453177030566,-0.05608005943620546,0.25538561595884574,0.6456670885248289
defy-advanced-0,L,42.1027941581575,65.29184423695231,75.03602523835174,41.26024764855521,51.00783247163512,0.11537851801613613,0.8911996701765201,0.9895497742530126,0.5887108601349802,0.2815890287405828
defy-advanced-0,XL,47.38356865076781,58.310814566668846,73.91080432287008,37.49910867364305,48.57577733590777,0.2977222950937734,0.6492186664034745,0.9395278438242193,0.43881322712880466,0.2202667538220612
defy-advanced-2,XS,51.832787501227386,50.14440342936548,56.98854552360167,31.806733208842807,62.18166288924324,0.45135267097388354,0.36614919706145244,0.18724530027348638,0.21194747873515046,0.5633279953847656
defy-advanced-2,S,41.26991661485161,62.6038809904186,56.395276460278346,38.23959429021363,65.0432801457664,0.0866194719137016,0.7980277349145879,0.16087140035498795,0.4683247772043081,0.6354813267538826
defy-advanced-2,M,32.82245258111659,71.4550155091732,57.61426353818864,42.47098790755137,63.71686363016058,-0.2050692757868915,1.1048315327118718,0.21506172508666493,0.6369640888030457,0.6020368225436105
